date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1
09/27/2015,2015,0,0,DAL,ATL,1617.72,1493.44,0.7483,28,39,0
09/27/2015,2015,0,0,NE,JAX,1692.96,1358.82,0.9087,51,17,1
09/27/2015,2015,0,0,NYJ,PHI,1503.5,1508.67,0.5853,17,24,0
09/27/2015,2015,0,0,CAR,NO,1564.07,1435.07,0.7534,27,22,1
09/27/2015,2015,0,0,LAR,PIT,1462.9,1577.36,0.4293,6,12,0
09/27/2015,2015,0,0,BAL,CIN,1539.44,1574.97,0.5423,24,28,0
09/27/2015,2015,0,0,HOU,TB,1469.39,1366.3,0.7246,19,9,1
09/27/2015,2015,0,0,CLE,OAK,1419.32,1389.66,0.633,20,27,0
09/27/2015,2015,0,0,ARI,SF,1580.54,1521.99,0.6707,47,7,1
09/27/2015,2015,0,0,MIA,BUF,1482.74,1540.52,0.5104,14,41,0
09/27/2015,2015,0,0,SEA,CHI,1635.11,1381.45,0.8623,26,0,1
09/27/2015,2015,0,0,DET,DEN,1499.41,1631.71,0.4043,12,24,0
09/28/2015,2015,0,0,GB,KC,1637.32,1540.51,0.7174,38,28,1
10/01/2015,2015,0,0,PIT,BAL,1593.7,1521.75,0.6875,20,23,0
10/04/2015,2015,1,0,MIA,NYJ,1448.62,1478.47,0.4571,14,27,0
10/04/2015,2015,0,0,ATL,HOU,1534.13,1481.65,0.6629,48,21,1
10/04/2015,2015,0,0,BUF,NYG,1574.64,1471.18,0.7251,10,24,0
10/04/2015,2015,0,0,TB,CAR,1354.03,1572.2,0.2928,23,37,0
10/04/2015,2015,0,0,CIN,KC,1592.66,1527.89,0.6785,36,21,1
10/04/2015,2015,0,0,WSH,PHI,1373.28,1533.69,0.366,23,20,1
10/04/2015,2015,0,0,CHI,OAK,1373.52,1417.17,0.5307,22,20,1
10/04/2015,2015,0,0,IND,JAX,1523.7,1353.33,0.7949,16,13,1
10/04/2015,2015,0,0,LAC,CLE,1498.14,1391.81,0.7283,30,27,1
10/04/2015,2015,0,0,DEN,MIN,1651.84,1510.85,0.766,23,20,1
10/04/2015,2015,0,0,ARI,LAR,1603.7,1446.56,0.7822,22,24,0
10/04/2015,2015,0,0,SF,GB,1498.83,1649.94,0.3785,3,17,0
10/04/2015,2015,0,0,NO,DAL,1426.95,1577.03,0.38,26,20,1
10/05/2015,2015,0,0,SEA,DET,1643.04,1479.29,0.7887,13,10,1
10/08/2015,2015,0,0,HOU,IND,1460.33,1528.84,0.4949,20,27,0
10/11/2015,2015,0,0,ATL,WSH,1555.46,1391.65,0.7887,25,19,1
10/11/2015,2015,0,0,TB,JAX,1339.2,1348.19,0.5799,38,31,1
10/11/2015,2015,0,0,BAL,CLE,1542.07,1384.83,0.7823,30,33,0
10/11/2015,2015,0,0,GB,LAR,1669.67,1465.68,0.8247,24,10,1
10/11/2015,2015,0,0,TEN,BUF,1356.48,1532.12,0.3459,13,14,0
10/11/2015,2015,0,0,PHI,NO,1515.31,1452.05,0.6766,39,17,1
10/11/2015,2015,0,0,KC,CHI,1511.06,1383.73,0.7516,17,18,0
10/11/2015,2015,0,0,CIN,SEA,1609.49,1648.35,0.5376,27,24,1
10/11/2015,2015,0,0,DET,ARI,1473.98,1584.58,0.4347,17,42,0
10/11/2015,2015,0,0,OAK,DEN,1406.96,1657.77,0.2555,10,16,0
10/11/2015,2015,0,0,DAL,NE,1551.92,1698.46,0.3848,6,30,0
10/11/2015,2015,0,0,NYG,SF,1513.71,1479.1,0.6395,30,27,1
10/12/2015,2015,0,0,LAC,PIT,1505.13,1573.37,0.4953,20,24,0
10/15/2015,2015,0,0,NO,ATL,1432.89,1562.91,0.4075,31,21,1
10/18/2015,2015,0,0,BUF,CIN,1536.68,1622.17,0.4706,21,34,0
10/18/2015,2015,0,0,MIN,KC,1504.92,1499.64,0.5998,16,10,1
10/18/2015,2015,0,0,TEN,MIA,1351.91,1424.81,0.4886,10,38,0
10/18/2015,2015,0,0,NYJ,WSH,1502.28,1384.2,0.7415,34,20,1
10/18/2015,2015,0,0,DET,CHI,1446.22,1395.15,0.6611,37,34,1
10/18/2015,2015,0,0,PIT,ARI,1589.29,1612.33,0.5601,25,13,1
10/18/2015,2015,0,0,JAX,HOU,1331.15,1439.78,0.4375,20,31,0
10/18/2015,2015,0,0,CLE,DEN,1408.96,1666.94,0.2477,23,26,0
10/18/2015,2015,0,0,SEA,CAR,1635.68,1587.02,0.658,23,27,0
10/18/2015,2015,0,0,GB,LAC,1678.13,1489.21,0.8118,27,20,1
10/18/2015,2015,0,0,SF,BAL,1469.54,1517.95,0.5239,25,20,1
10/18/2015,2015,0,0,IND,NE,1549.39,1722.35,0.3495,27,34,0
10/19/2015,2015,0,0,PHI,NYG,1534.47,1523.27,0.6079,27,7,1
10/22/2015,2015,0,0,SF,SEA,1486.47,1613.35,0.4119,3,20,0
10/25/2015,2015,1,0,JAX,BUF,1309.83,1512.08,0.2379,34,31,1
10/25/2015,2015,0,0,DET,MIN,1455.15,1520.01,0.5002,19,28,0
10/25/2015,2015,0,0,NE,NYJ,1736.2,1515.2,0.8384,30,23,1
10/25/2015,2015,0,0,TEN,ATL,1319.12,1533.63,0.2972,7,10,0
10/25/2015,2015,0,0,WSH,TB,1371.28,1356.24,0.6132,31,30,1
10/25/2015,2015,0,0,KC,PIT,1484.54,1611.44,0.4119,23,13,1
10/25/2015,2015,0,0,IND,NO,1535.54,1462.17,0.6892,21,27,0
10/25/2015,2015,0,0,MIA,HOU,1457.6,1461.1,0.5876,44,26,1
10/25/2015,2015,0,0,LAR,CLE,1457.22,1402.64,0.6656,24,6,1
10/25/2015,2015,0,0,LAC,OAK,1482.19,1397.79,0.7027,29,37,0
10/25/2015,2015,0,0,NYG,DAL,1500.19,1528.04,0.5533,27,20,1
10/25/2015,2015,0,0,CAR,PHI,1609.36,1557.55,0.662,27,16,1
10/26/2015,2015,0,0,ARI,BAL,1590.19,1501.01,0.7084,26,18,1
10/29/2015,2015,0,0,NE,MIA,1742.15,1481.23,0.8672,36,7,1
11/01/2015,2015,1,0,KC,DET,1513.57,1432.11,0.6151,45,10,1
11/01/2015,2015,0,0,NO,NYG,1490.79,1518.46,0.5535,52,49,1
11/01/2015,2015,0,0,HOU,TEN,1437.47,1311.4,0.7502,20,6,1
11/01/2015,2015,0,0,BAL,LAC,1489.04,1449.06,0.6466,29,26,1
11/01/2015,2015,0,0,PIT,CIN,1582.42,1646.77,0.5009,10,16,0
11/01/2015,2015,0,0,ATL,TB,1541.34,1351.06,0.813,20,23,0
11/01/2015,2015,0,0,CHI,MIN,1386.22,1543.05,0.3708,20,23,0
11/01/2015,2015,0,0,CLE,ARI,1383.96,1602.17,0.2928,20,34,0
11/01/2015,2015,0,0,LAR,SF,1475.89,1463.31,0.6098,27,6,1
11/01/2015,2015,0,0,OAK,NYJ,1430.92,1509.26,0.4808,34,20,1
11/01/2015,2015,0,0,DAL,SEA,1509.77,1636.51,0.4121,12,13,0
11/01/2015,2015,0,0,DEN,GB,1673.25,1685.15,0.5758,29,10,1
11/02/2015,2015,0,0,CAR,IND,1625.31,1506.91,0.7419,29,26,1
11/05/2015,2015,0,0,CIN,CLE,1666.27,1369.14,0.8894,31,10,1
11/08/2015,2015,0,0,NE,WSH,1750.02,1376.45,0.9258,27,10,1
11/08/2015,2015,0,0,NYJ,JAX,1480.96,1333.1,0.773,28,23,1
11/08/2015,2015,0,0,NO,TEN,1502.97,1298.96,0.8247,28,34,0
11/08/2015,2015,0,0,CAR,GB,1631.91,1660.33,0.5524,37,29,1
11/08/2015,2015,0,0,MIN,LAR,1552.92,1499.19,0.6645,21,18,1
11/08/2015,2015,0,0,BUF,MIA,1488.81,1473.36,0.6138,33,17,1
11/08/2015,2015,0,0,PIT,OAK,1562.92,1459.21,0.7254,38,35,1
11/08/2015,2015,0,0,SF,ATL,1440.01,1515.84,0.4844,17,16,1
11/08/2015,2015,0,0,TB,NYG,1376.56,1506.29,0.4079,18,32,0
11/08/2015,2015,0,0,IND,DEN,1500.31,1698.07,0.3177,27,24,1
11/08/2015,2015,0,0,DAL,PHI,1504.21,1541.6,0.5397,27,33,0
11/09/2015,2015,0,0,LAC,CHI,1439.71,1376.35,0.6768,19,22,0
11/12/2015,2015,0,0,NYJ,BUF,1488.38,1509.92,0.5622,17,22,0
11/15/2015,2015,0,0,TEN,CAR,1335.52,1651.26,0.191,10,27,0
11/15/2015,2015,0,0,TB,DAL,1355.1,1482.94,0.4105,10,6,1
11/15/2015,2015,0,0,BAL,JAX,1498.39,1325.68,0.7971,20,22,0
11/15/2015,2015,0,0,LAR,CHI,1490.37,1396.28,0.7142,13,37,0
11/15/2015,2015,0,0,GB,DET,1640.99,1405.51,0.8494,16,18,0
11/15/2015,2015,0,0,PHI,MIA,1562.87,1452.24,0.7332,19,20,0
11/15/2015,2015,0,0,PIT,CLE,1569.99,1363.27,0.8269,30,9,1
11/15/2015,2015,0,0,WSH,NO,1372.88,1466.4,0.4591,47,14,1
11/15/2015,2015,0,0,OAK,MIN,1452.13,1561.74,0.4362,14,30,0
11/15/2015,2015,0,0,DEN,KC,1677.94,1540.17,0.7626,13,29,0
11/15/2015,2015,0,0,NYG,NE,1527.75,1753.59,0.2838,26,27,0
11/15/2015,2015,0,0,SEA,ARI,1642.06,1616.99,0.6268,32,39,0
11/16/2015,2015,0,0,CIN,HOU,1672.14,1449.92,0.8394,6,10,0
11/19/2015,2015,0,0,JAX,TEN,1345.32,1325.61,0.6195,19,13,1
11/22/2015,2015,0,0,MIA,DAL,1463.29,1463.41,0.5923,14,24,0
11/22/2015,2015,0,0,PHI,TB,1551.82,1374.63,0.8013,17,45,0
11/22/2015,2015,0,0,DET,OAK,1427.13,1427.91,0.5914,18,13,1
11/22/2015,2015,0,0,CAR,WSH,1661.17,1411.53,0.8595,44,16,1
11/22/2015,2015,0,0,BAL,LAR,1478.75,1440.81,0.644,16,13,1
11/22/2015,2015,0,0,CHI,DEN,1445.84,1630.33,0.3345,15,17,0
11/22/2015,2015,0,0,ATL,IND,1508.66,1520.44,0.576,21,24,0
11/22/2015,2015,0,0,HOU,NYJ,1480.99,1467.83,0.6106,24,17,1
11/22/2015,2015,0,0,LAC,KC,1419.78,1587.77,0.356,3,33,0
11/22/2015,2015,0,0,SEA,SF,1614.88,1447.2,0.7924,29,13,1
11/22/2015,2015,0,0,MIN,GB,1585.97,1619.37,0.5453,13,30,0
11/22/2015,2015,0,0,ARI,CIN,1644.17,1641.07,0.5968,34,31,1
11/23/2015,2015,0,0,NE,BUF,1757.26,1530.47,0.8429,20,13,1
11/26/2015,2015,0,0,DET,PHI,1441.36,1491.19,0.5218,45,14,1
11/26/2015,2015,0,0,DAL,CAR,1492.68,1669.45,0.3445,14,33,0
11/26/2015,2015,0,0,GB,CHI,1651.36,1438.87,0.8316,13,17,0
11/29/2015,2015,0,0,KC,BUF,1611.12,1524.7,0.7051,30,22,1
11/29/2015,2015,0,0,IND,TB,1536.8,1435.27,0.7229,25,12,1
11/29/2015,2015,0,0,CIN,LAR,1630.23,1431.38,0.8204,31,7,1
11/29/2015,2015,0,0,WSH,NYG,1403.26,1524.09,0.4203,20,14,1
11/29/2015,2015,0,0,JAX,LAC,1359.58,1396.43,0.5404,25,31,0
11/29/2015,2015,0,0,NYJ,MIA,1452.19,1434.02,0.6175,38,20,1
11/29/2015,2015,0,0,HOU,NO,1496.63,1427.75,0.6837,24,6,1
11/29/2015,2015,0,0,ATL,MIN,1492.29,1553.98,0.5048,10,20,0
11/29/2015,2015,0,0,TEN,OAK,1311.35,1413.68,0.4465,21,24,0
11/29/2015,2015,0,0,SF,ARI,1436.56,1655.02,0.2925,13,19,0
11/29/2015,2015,0,0,SEA,PIT,1625.52,1579.51,0.6545,39,30,1
11/29/2015,2015,0,0,DEN,NE,1637.31,1763.03,0.4135,30,24,1
11/30/2015,2015,0,0,CLE,BAL,1353.75,1488.18,0.4014,27,33,0
12/03/2015,2015,0,0,DET,GB,1474.27,1620.72,0.3849,23,27,0
12/06/2015,2015,0,0,TEN,JAX,1299.18,1338.27,0.5372,42,39,1
12/06/2015,2015,0,0,BUF,HOU,1512.58,1514.19,0.5902,30,21,1
12/06/2015,2015,0,0,NYG,NYJ,1500.94,1473.9,0.6294,20,23,0
12/06/2015,2015,0,0,TB,ATL,1421.67,1468.05,0.5268,23,19,1
12/06/2015,2015,0,0,CLE,CIN,1338.6,1640.55,0.2036,3,37,0
12/06/2015,2015,0,0,MIA,BAL,1412.31,1503.32,0.4626,15,13,1
12/06/2015,2015,0,0,CHI,SF,1469.5,1425.92,0.6514,20,26,0
12/06/2015,2015,0,0,MIN,SEA,1578.23,1640.67,0.5037,7,38,0
12/06/2015,2015,0,0,LAR,ARI,1421.05,1665.66,0.2623,3,27,0
12/06/2015,2015,0,0,OAK,KC,1425.86,1623.25,0.3182,20,34,0
12/06/2015,2015,0,0,LAC,DEN,1417.73,1660.78,0.2641,3,17,0
12/06/2015,2015,0,0,NO,CAR,1410.19,1689.09,0.2259,38,41,0
12/06/2015,2015,0,0,NE,PHI,1739.55,1458.27,0.8801,28,35,0
12/06/2015,2015,0,0,PIT,IND,1564.37,1550.4,0.6117,45,10,1
12/07/2015,2015,0,0,WSH,DAL,1426.4,1473.04,0.5264,16,19,0
12/10/2015,2015,0,0,ARI,MIN,1681.27,1543.27,0.7629,23,20,1
12/13/2015,2015,0,0,PHI,BUF,1501.71,1530.92,0.5513,23,20,1
12/13/2015,2015,0,0,BAL,SEA,1491.38,1675.62,0.3348,6,35,0
12/13/2015,2015,0,0,LAR,DET,1405.44,1462.33,0.5117,21,14,1
12/13/2015,2015,0,0,TB,NO,1436.78,1404.48,0.6365,17,24,0
12/13/2015,2015,0,0,CIN,PIT,1653.62,1591.23,0.6755,20,33,0
12/13/2015,2015,0,0,CAR,ATL,1694.8,1452.95,0.854,38,0,1
12/13/2015,2015,0,0,NYJ,TEN,1492.11,1311.86,0.804,30,8,1
12/13/2015,2015,0,0,CHI,WSH,1442.84,1411.68,0.6349,21,24,0
12/13/2015,2015,0,0,CLE,SF,1325.53,1452.58,0.4116,24,10,1
12/13/2015,2015,0,0,KC,LAC,1639.5,1404.5,0.849,10,3,1
12/13/2015,2015,0,0,JAX,IND,1325.59,1523.54,0.3175,51,16,1
12/13/2015,2015,0,0,DEN,OAK,1674.01,1409.6,0.8695,12,15,0
12/13/2015,2015,0,0,GB,DAL,1632.67,1487.76,0.77,28,7,1
12/13/2015,2015,0,0,HOU,NE,1495.85,1696.11,0.3146,6,27,0
12/14/2015,2015,0,0,MIA,NYG,1424.26,1482.73,0.5094,24,31,0
12/17/2015,2015,0,0,LAR,TB,1425.67,1409.08,0.6153,31,23,1
12/19/2015,2015,0,0,DAL,NYJ,1474.78,1503.17,0.5525,16,19,0
12/20/2015,2015,0,0,BAL,KC,1469.77,1645.03,0.3464,14,34,0
12/20/2015,2015,0,0,NYG,CAR,1503.97,1704.19,0.3147,35,38,0
12/20/2015,2015,0,0,JAX,ATL,1377.65,1443.56,0.4987,17,23,0
12/20/2015,2015,0,0,IND,HOU,1471.48,1477.53,0.584,10,16,0
12/20/2015,2015,0,0,WSH,BUF,1430.09,1518.68,0.4661,35,25,1
12/20/2015,2015,0,0,NE,TEN,1714.44,1300.81,0.9402,33,16,1
12/20/2015,2015,0,0,MIN,CHI,1537.25,1424.43,0.7357,38,17,1
12/20/2015,2015,0,0,SEA,CLE,1697.22,1358.32,0.9109,30,13,1
12/20/2015,2015,0,0,OAK,GB,1437.95,1645.65,0.3055,20,30,0
12/20/2015,2015,0,0,SF,CIN,1419.79,1615.77,0.32,14,24,0
12/20/2015,2015,0,0,LAC,MIA,1398.98,1403.01,0.5868,30,14,1
12/20/2015,2015,0,0,PIT,DEN,1629.08,1645.66,0.5692,34,27,1
12/20/2015,2015,0,0,PHI,ARI,1513.95,1687.29,0.349,17,40,0
12/21/2015,2015,0,0,NO,DET,1432.17,1442.09,0.5786,27,35,0
12/24/2015,2015,0,0,OAK,LAC,1424.2,1421.76,0.5959,23,20,1
12/26/2015,2015,0,0,PHI,WSH,1492.81,1455.97,0.6425,24,38,0
12/27/2015,2015,0,0,ATL,CAR,1462.96,1712.41,0.257,20,13,1
12/27/2015,2015,0,0,BAL,PIT,1449.68,1646.61,0.3188,20,17,1
12/27/2015,2015,0,0,TEN,HOU,1297.97,1500.88,0.3113,6,34,0
12/27/2015,2015,0,0,DET,SF,1468.17,1405.31,0.6761,32,17,1
12/27/2015,2015,0,0,MIA,IND,1380.23,1448.12,0.4958,12,18,0
12/27/2015,2015,0,0,NYJ,NE,1518.74,1717.28,0.3168,26,20,1
12/27/2015,2015,0,0,KC,CLE,1665.12,1353.97,0.8971,17,13,1
12/27/2015,2015,0,0,BUF,DAL,1492.8,1459.2,0.6382,16,6,1
12/27/2015,2015,0,0,TB,CHI,1392.78,1409.31,0.5693,21,26,0
12/27/2015,2015,0,0,NO,JAX,1406.09,1358.25,0.6569,38,27,1
12/27/2015,2015,0,0,ARI,GB,1708.43,1659.41,0.6584,38,8,1
12/27/2015,2015,0,0,SEA,LAR,1701.57,1441.97,0.8663,17,23,0
12/27/2015,2015,0,0,MIN,NYG,1552.37,1495.76,0.6682,49,17,1
12/28/2015,2015,0,0,DEN,CIN,1628.13,1630.26,0.5895,20,17,1
01/03/2016,2015,0,0,BUF,NYJ,1509.4,1547.05,0.5393,22,17,1
01/03/2016,2015,0,0,CLE,PIT,1351.14,1626.51,0.2295,12,28,0
01/03/2016,2015,0,0,ATL,NO,1496.69,1422.31,0.6905,17,20,0
01/03/2016,2015,0,0,NYG,PHI,1473.77,1456.32,0.6165,30,35,0
01/03/2016,2015,0,0,DAL,WSH,1442.59,1492.46,0.5218,23,34,0
01/03/2016,2015,0,0,CIN,BAL,1619.19,1469.77,0.7746,24,16,1
01/03/2016,2015,0,0,MIA,NE,1360.96,1688.97,0.1803,20,10,1
01/03/2016,2015,0,0,HOU,JAX,1520.61,1342.03,0.8025,30,6,1
01/03/2016,2015,0,0,CHI,DET,1430.17,1485.15,0.5144,20,24,0
01/03/2016,2015,0,0,IND,TEN,1467.39,1278.24,0.812,30,24,1
01/03/2016,2015,0,0,SF,LAR,1388.34,1481.52,0.4595,19,16,1
01/03/2016,2015,0,0,KC,OAK,1667.95,1435.07,0.8474,23,17,1
01/03/2016,2015,0,0,ARI,SEA,1730.73,1662.02,0.6834,6,36,0
01/03/2016,2015,0,0,DEN,LAC,1639.19,1410.88,0.844,27,20,1
01/03/2016,2015,0,0,CAR,TB,1678.68,1371.92,0.8947,38,10,1
01/03/2016,2015,0,0,GB,MIN,1637.11,1574.36,0.676,13,20,0
01/08/2016,2015,0,1,HOU,KC,1532.06,1673.18,0.3922,0,30,0
01/08/2016,2015,0,1,CIN,PIT,1628.22,1638.38,0.5783,16,18,0
01/09/2016,2015,0,1,MIN,SEA,1604.21,1712,0.4387,9,10,0
01/09/2016,2015,0,1,WSH,GB,1518.57,1607.26,0.466,18,35,0
01/15/2016,2015,0,1,NE,KC,1644.32,1699.21,0.5145,27,20,1
01/15/2016,2015,0,1,ARI,GB,1680.75,1633.91,0.6556,26,20,1
01/16/2016,2015,0,1,CAR,SEA,1684.74,1717.97,0.5456,31,24,1
01/16/2016,2015,0,1,DEN,PIT,1644.92,1651.41,0.5834,23,16,1
01/24/2016,2015,0,1,CAR,ARI,1703.37,1693.51,0.6061,49,15,1
01/24/2016,2015,0,1,DEN,NE,1661.8,1664.42,0.5888,20,18,1
02/07/2016,2015,1,1,DEN,CAR,1670.58,1730.46,0.4147,24,10,1
09/08/2016,2016,0,0,DEN,CAR,1637.11,1633.58,0.5974,21,20,1
09/11/2016,2016,0,0,NO,OAK,1463.5,1454.89,0.6044,34,35,0
09/11/2016,2016,0,0,KC,LAC,1621.08,1438.44,0.8062,33,27,1
09/11/2016,2016,0,0,TEN,MIN,1349.45,1567.16,0.2934,16,25,0
09/11/2016,2016,0,0,JAX,GB,1388.72,1582.44,0.3228,23,27,0
09/11/2016,2016,0,0,NYJ,CIN,1522.16,1578.46,0.5125,22,23,0
09/11/2016,2016,0,0,ATL,TB,1485.83,1412.24,0.6895,24,31,0
09/11/2016,2016,0,0,PHI,CLE,1487.85,1394.52,0.7133,29,10,1
09/11/2016,2016,0,0,HOU,CHI,1505.68,1444.02,0.6746,23,14,1
09/11/2016,2016,0,0,BAL,BUF,1475.5,1518.81,0.5312,13,7,1
09/11/2016,2016,0,0,SEA,MIA,1634.56,1438.74,0.8178,12,10,1
09/11/2016,2016,0,0,IND,DET,1484.3,1502.85,0.5664,35,39,0
09/11/2016,2016,0,0,DAL,NYG,1445.99,1468.88,0.5603,19,20,0
09/11/2016,2016,0,0,ARI,NE,1612.61,1605.42,0.6024,21,23,0
09/12/2016,2016,0,0,WSH,PIT,1496.28,1591.36,0.4568,16,38,0
09/12/2016,2016,0,0,SF,LAR,1437.34,1479.23,0.5332,28,0,1
09/15/2016,2016,0,0,BUF,NYJ,1500.74,1515.03,0.5725,31,37,0
09/18/2016,2016,0,0,NYG,NO,1476.8,1454.83,0.6226,16,13,1
09/18/2016,2016,0,0,CLE,BAL,1378.49,1493.57,0.4284,20,25,0
09/18/2016,2016,0,0,NE,MIA,1619.11,1435.16,0.8074,31,24,1
09/18/2016,2016,0,0,CAR,SF,1628.17,1468.45,0.7847,46,27,1
09/18/2016,2016,0,0,DET,TEN,1521.48,1336.82,0.808,15,16,0
09/18/2016,2016,0,0,PIT,CIN,1619.62,1585.59,0.6388,24,16,1
09/18/2016,2016,0,0,WSH,DAL,1468.02,1438.07,0.6333,23,27,0
09/18/2016,2016,0,0,HOU,KC,1519.85,1627.85,0.4384,19,12,1
09/18/2016,2016,0,0,ARI,TB,1598.93,1442.84,0.7812,40,7,1
09/18/2016,2016,0,0,LAR,SEA,1448.12,1638.14,0.3275,9,3,1
09/18/2016,2016,0,0,OAK,ATL,1463.56,1455.23,0.604,28,35,0
09/18/2016,2016,0,0,DEN,IND,1642.53,1465.68,0.8009,34,20,1
09/18/2016,2016,0,0,LAC,JAX,1431.66,1378.91,0.6633,38,14,1
09/18/2016,2016,0,0,MIN,GB,1579.79,1592.25,0.575,17,14,1
09/19/2016,2016,0,0,CHI,PHI,1429.85,1503.87,0.487,14,29,0
09/22/2016,2016,0,0,NE,HOU,1626.3,1543.67,0.7005,27,0,1
09/25/2016,2016,0,0,CAR,MIN,1639.87,1591.3,0.6579,10,22,0
09/25/2016,2016,0,0,BUF,ARI,1477.94,1612.95,0.4006,33,18,1
09/25/2016,2016,0,0,JAX,BAL,1358.33,1508.58,0.3797,17,19,0
09/25/2016,2016,0,0,GB,DET,1580.74,1508.84,0.6874,34,27,1
09/25/2016,2016,0,0,NYG,WSH,1486.86,1446.71,0.6469,27,29,0
09/25/2016,2016,0,0,MIA,CLE,1427.96,1363.48,0.6782,30,24,1
09/25/2016,2016,0,0,CIN,DEN,1570.4,1652.24,0.4758,17,29,0
09/25/2016,2016,0,0,TEN,OAK,1349.45,1437.58,0.4668,10,17,0
09/25/2016,2016,0,0,SEA,SF,1610.39,1456.75,0.7788,37,18,1
09/25/2016,2016,0,0,TB,LAR,1428.82,1475.87,0.5258,32,37,0
09/25/2016,2016,0,0,PHI,PIT,1530.77,1634.81,0.4441,34,3,1
09/25/2016,2016,0,0,KC,NYJ,1604.03,1537.84,0.6803,24,3,1
09/25/2016,2016,0,0,IND,LAC,1455.96,1452.24,0.5976,26,22,1
09/25/2016,2016,0,0,DAL,CHI,1459.37,1402.96,0.668,31,17,1
09/26/2016,2016,0,0,NO,ATL,1444.77,1481.21,0.541,32,45,0
09/29/2016,2016,0,0,CIN,MIA,1546.18,1439.79,0.7284,22,7,1
10/02/2016,2016,1,0,JAX,IND,1350.3,1468.52,0.3361,30,27,1
10/02/2016,2016,0,0,ATL,CAR,1510.14,1604.28,0.4582,48,33,1
10/02/2016,2016,0,0,WSH,CLE,1461.64,1351.65,0.7325,31,20,1
10/02/2016,2016,0,0,NE,BUF,1645.01,1512.27,0.7574,0,16,0
10/02/2016,2016,0,0,BAL,OAK,1516.61,1456.79,0.6723,27,28,0
10/02/2016,2016,0,0,HOU,TEN,1524.97,1330.24,0.8168,27,20,1
10/02/2016,2016,0,0,CHI,DET,1385.91,1496.61,0.4346,17,14,1
10/02/2016,2016,0,0,NYJ,SEA,1519.18,1622.44,0.4452,17,27,0
10/02/2016,2016,0,0,TB,DEN,1409.82,1676.46,0.2385,7,27,0
10/02/2016,2016,0,0,LAC,NO,1439.68,1415.84,0.6251,34,35,0
10/02/2016,2016,0,0,SF,DAL,1444.7,1476.42,0.5477,17,24,0
10/02/2016,2016,0,0,ARI,LAR,1578.62,1494.87,0.7019,13,17,0
10/02/2016,2016,0,0,PIT,KC,1595.58,1622.68,0.5543,43,14,1
10/03/2016,2016,0,0,MIN,NYG,1626.89,1471.94,0.7801,24,10,1
10/06/2016,2016,0,0,SF,ARI,1421.57,1554.39,0.4036,21,33,0
10/09/2016,2016,0,0,DET,PHI,1480.6,1570,0.4649,24,23,1
10/09/2016,2016,0,0,CLE,NE,1339.34,1597.85,0.2471,13,33,0
10/09/2016,2016,0,0,BAL,WSH,1506.73,1473.96,0.6371,10,16,0
10/09/2016,2016,0,0,MIN,HOU,1637.71,1531.78,0.7279,31,13,1
10/09/2016,2016,0,0,PIT,NYJ,1625.38,1498.2,0.7514,31,13,1
10/09/2016,2016,0,0,MIA,TEN,1425.82,1323.43,0.7238,17,30,0
10/09/2016,2016,0,0,IND,CHI,1449.07,1401.92,0.656,29,23,1
10/09/2016,2016,0,0,DEN,ATL,1689.77,1540.59,0.7743,16,23,0
10/09/2016,2016,0,0,OAK,LAC,1466.67,1430.65,0.6414,34,31,1
10/09/2016,2016,0,0,DAL,CIN,1499.55,1560.15,0.5063,28,14,1
10/09/2016,2016,0,0,LAR,BUF,1519.1,1559.42,0.5355,19,30,0
10/09/2016,2016,0,0,GB,NYG,1592.98,1461.11,0.7564,23,16,1
10/10/2016,2016,0,0,CAR,TB,1573.83,1396.52,0.8014,14,17,0
10/13/2016,2016,0,0,LAC,DEN,1421.14,1654.09,0.2755,21,13,1
10/16/2016,2016,0,0,NO,CAR,1424.87,1548.87,0.4159,41,38,1
10/16/2016,2016,0,0,BUF,SF,1586.33,1401.48,0.8082,45,16,1
10/16/2016,2016,0,0,DET,LAR,1488.1,1492.19,0.5868,31,28,1
10/16/2016,2016,0,0,TEN,CLE,1364.78,1325.5,0.6457,28,26,1
10/16/2016,2016,0,0,CHI,JAX,1389.18,1369.75,0.6192,16,17,0
10/16/2016,2016,0,0,WSH,PHI,1499.9,1562.5,0.5035,27,20,1
10/16/2016,2016,0,0,NYG,BAL,1451.81,1480.78,0.5517,27,23,1
10/16/2016,2016,0,0,MIA,PIT,1384.47,1638.84,0.2516,30,15,1
10/16/2016,2016,0,0,NE,CIN,1611.68,1533.47,0.6952,35,17,1
10/16/2016,2016,0,0,OAK,KC,1476.17,1592.88,0.4261,10,26,0
10/16/2016,2016,0,0,SEA,ATL,1643.43,1576.27,0.6815,26,24,1
10/16/2016,2016,0,0,GB,DAL,1602.28,1526.23,0.6925,16,30,0
10/16/2016,2016,0,0,HOU,IND,1516.91,1461.81,0.6663,26,23,1
10/17/2016,2016,0,0,ARI,NYJ,1574.47,1484.74,0.709,28,3,1
10/20/2016,2016,0,0,GB,CHI,1562.2,1380.26,0.8056,26,10,1
10/23/2016,2016,1,0,LAR,NYG,1481.04,1466.01,0.5216,10,17,0
10/23/2016,2016,0,0,PHI,MIN,1541.87,1652.58,0.4346,21,10,1
10/23/2016,2016,0,0,MIA,BUF,1429.88,1598.05,0.3557,28,25,1
